filename,device_name,model_code,build,market,chipset,brand,file_size,date_token,source_url,capture
Tecno_Boom_J8_MT6735_20160310.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-boom-j8,firmware-atlas
Tecno_Boom_J8_MT6735_V14_160721_5.1.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-boom-j8,firmware-atlas
Tecno_Camon_C9_V09_170407_SPD.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9,firmware-atlas
Tecno_Camon_C9_MT6753_V28_160722.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9,firmware-atlas
Tecno_Camon_C9_MT6735_V46_160901_6.0_MIRA.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9,firmware-atlas
Tecno_Camon_C9_MT6753_V79_161026.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9,firmware-atlas
Tecno_Camon_C9_MT6753_V88_161222.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9,firmware-atlas
Tecno_C9_Clone_20160601_5.1_MIRA.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9-clone,firmware-atlas
Tecno_C9_Plus_MT6753_V88_161222.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9-plus,firmware-atlas
Tecno_C9_Pro_MT6753_V88_161222.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-c9-pro,firmware-atlas
Tecno_CA7_MT6763_V229_181011_8.1.0.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-ca7,firmware-atlas
Tecno_Camon_11_CF7S_MT6739_V85_190321.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-11-cf7s,firmware-atlas
Tecno_Camon_12_Air_CC6_MT6761_P_V244_210831.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-12-air-cc6,firmware-atlas
Tecno_Camon_15_Air_CD6S_MT6765_ZAVC_V73_201216.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-15-air-cd6s,firmware-atlas
Tecno_Camon_17_MT6768_4G_12_130521.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-17,firmware-atlas
Tecno_Camon_17_MT6768_6G_12_130521.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-17,firmware-atlas
Tecno_Camon_17P_CG7_MT6768_V75_210416.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-17p-cg7,firmware-atlas
Tecno_Camon_17_Pro_LE7_MT6768_V353_210512.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-17-pro-le7,firmware-atlas
Tecno_Camon_17_Pro_LE7_MT6768_V728_230110.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-17-pro-le7,firmware-atlas
Tecno_Camon_19_CI6N_MT6768_RU_V2069_240516.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-ci6n,firmware-atlas
Tecno_Camon_19_CL6_MT6789_RU_V1597_240423_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_TR_V1597_240423_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_PJ_V1607_240423_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_V1693_240423_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_RU_V1789_240527_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_OP_V1921_240619_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_CL6_MT6789_TR_V1998_240702_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-cl6,firmware-atlas
Tecno_Camon_19_Neo_CH6i_MT6768_RU_V2327_240619.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-neo-ch6i,firmware-atlas
Tecno_Camon_19_Neo_CH6i_MT6768_EU_V1150_220804.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-neo-ch6i,firmware-atlas
Tecno_Camon_19_Neo_CH6i_MT6768_GL_V1799_221203.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-neo-ch6i,firmware-atlas
Tecno_Camon_19_Neo_CH6i_MT6768_RU_V1477_220922.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-neo-ch6i,firmware-atlas
Tecno_Camon_19_Neo_CH6i_MT6768_TR_V1476_220922.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-neo-ch6i,firmware-atlas
Tecno_Camon_19_Pro_5G_MT6833_V35_220505.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-19-pro-5g,firmware-atlas
Tecno_Camon_20_CK6N_MT6768_OP_V1436_250417.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-20-ck6n,firmware-atlas
Tecno_Camon_20_Pro_5G_CK8N_MT6893_V1611_23230531.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-20-pro-5g-ck8n,firmware-atlas
Tecno_Camon_20_Pro_CK6N_MT6768_OP_V1436_250417.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-20-pro-ck6n,firmware-atlas
Tecno_Camon_30_5G_CL7K_MT6855_IN_V367_240515_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-5g-cl7k,firmware-atlas
Tecno_Camon_30_5G_CL7K_MT6855_IN_V383_240618_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-5g-cl7k,firmware-atlas
Tecno_Camon_30_CL6_MT6789_OP_V1189_240220_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-cl6,firmware-atlas
Tecno_Camon_30_CL6_MT6789_TR_V2588_241212_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-cl6,firmware-atlas
Tecno_Camon_30_Pro_CL8_MT6895_RU_V1043_240315_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-pro-cl8,firmware-atlas
Tecno_Camon_30_Pro_CL8_MT6895_TR_V1982_240928_MXML.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-30-pro-cl8,firmware-atlas
Tecno_Camon_30S_CLA5_MT6789_15.1.0.159SP01_RU001PF001AZ_090925_MXML.zip,Camon 30S,CLA5,15.1.0.159SP01,RU001PF001AZ,MT6789,TECNO,,090925,https://naijarom.com/tecno-camon-30s-cla5,firmware-atlas
Tecno_Camon_40_4G_CM5_MT6789_16.2.0.135SP22_RU005PF001AZ_MXML.zip,Camon 40 4G,CM5,16.2.0.135SP22,RU005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-4g-cm5,firmware-atlas
Tecno_Camon_40_4G_CM5_MT6789_16.2.0.150SP11_OPPJ005PF001PJ_MXML.zip,Camon 40 4G,CM5,16.2.0.150SP11,OPPJ005PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-4g-cm5,firmware-atlas
Tecno_Camon_40_4G_CM5_MT6789_16.2.0.150SP11_RU005PF001AZ_MXML.zip,Camon 40 4G,CM5,16.2.0.150SP11,RU005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-4g-cm5,firmware-atlas
Tecno_Camon_40_4G_CM5_MT6789_16.2.0.150SP11_TR005PF001AZ_MXML.zip,Camon 40 4G,CM5,16.2.0.150SP11,TR005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-4g-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_15.1.2.128_RU001PF001AZ_111025_MXML.zip,Camon 40,CM5,15.1.2.128,RU001PF001AZ,MT6789,TECNO,,111025,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_16.2.0.135SP22_OPPJ005PF001PJ_MXML.zip,Camon 40,CM5,16.2.0.135SP22,OPPJ005PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_16.2.0.135SP22_RU005PF001AZ_MXML.zip,Camon 40,CM5,16.2.0.135SP22,RU005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_16.2.0.150SP11_OPPJ005PF001PJ_MXML.zip,Camon 40,CM5,16.2.0.150SP11,OPPJ005PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_16.2.0.150SP11_RU005PF001AZ_MXML.zip,Camon 40,CM5,16.2.0.150SP11,RU005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_CM5_MT6789_16.2.0.150SP11_TR005PF001AZ_MXML.zip,Camon 40,CM5,16.2.0.150SP11,TR005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-cm5,firmware-atlas
Tecno_Camon_40_Premier_5G_CM8_MT6897_15.0.2.109SP09_OP001PF001AZ_130325_MXML.zip,Camon 40 Premier 5G,CM8,15.0.2.109SP09,OP001PF001AZ,MT6897,TECNO,,130325,https://naijarom.com/tecno-camon-40-premier-5g-cm8,firmware-atlas
Tecno_Camon_40_Pro_5G_CM7_MT6878_15.1.0.153SP03_OP001PF001AZ_030925.zip,Camon 40 Pro 5G,CM7,15.1.0.153SP03,OP001PF001AZ,MT6878,TECNO,,030925,https://naijarom.com/tecno-camon-40-pro-5g-cm7,firmware-atlas
Tecno_Camon_40_Pro_5G_CM7_MT6878_16.2.0.145SP05_RU003PF001AZ_MXML.zip,Camon 40 Pro 5G,CM7,16.2.0.145SP05,RU003PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-40-pro-5g-cm7,firmware-atlas
Tecno_Camon_40_Pro_CM6_MT6789_16.2.0.135SP22_RU008PF001AZ_MXML.zip,Camon 40 Pro,CM6,16.2.0.135SP22,RU008PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-pro-cm6,firmware-atlas
Tecno_Camon_40_Pro_CM6_MT6789_16.2.0.150SP11_OPPJ004PF001PJ_MXML.zip,Camon 40 Pro,CM6,16.2.0.150SP11,OPPJ004PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-pro-cm6,firmware-atlas
Tecno_Camon_40_Pro_CM6_MT6789_16.2.0.150SP11_RU004PF001AZ_MXML.zip,Camon 40 Pro,CM6,16.2.0.150SP11,RU004PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-40-pro-cm6,firmware-atlas
Tecno_Camon_50_4G_CN5_MT6789_16.1.0.150SP14_OP003PF001AZ_010126_MXML.zip,Camon 50 4G,CN5,16.1.0.150SP14,OP003PF001AZ,MT6789,TECNO,,010126,https://naijarom.com/tecno-camon-50-4g-cn5,firmware-atlas
Tecno_Camon_50_4G_CN5_MT6789_16.1.0.160SP15_OP006PF001AZ_260511_MXML.zip,Camon 50 4G,CN5,16.1.0.160SP15,OP006PF001AZ,MT6789,TECNO,,260511,https://naijarom.com/tecno-camon-50-4g-cn5,firmware-atlas
Tecno_Camon_50_4G_CN5_MT6789_16.2.0.145SP02_TR003PF001AZ_MXML.zip,Camon 50 4G,CN5,16.2.0.145SP02,TR003PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-50-4g-cn5,firmware-atlas
Tecno_Camon_50_4G_CN5_MT6789_16.2.0.145SP05_RU005PF001AZ_MXML.zip,Camon 50 4G,CN5,16.2.0.145SP05,RU005PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-50-4g-cn5,firmware-atlas
Tecno_Camon_50_Pro_4G_CN5C_MT6789_16.1.0.150SP14_OP003PF001AZ_010126_MXML.zip,Camon 50 Pro 4G,CN5C,16.1.0.150SP14,OP003PF001AZ,MT6789,TECNO,,010126,https://naijarom.com/tecno-camon-50-pro-4g-cn5c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.2.0.145SP05_RU005PF001AZ_MXML.zip,Camon 50 Pro 5G,CN7C,16.2.0.145SP05,RU005PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.2.0.145SP05_TR005PF001AZ_MXML.zip,Camon 50 Pro 5G,CN7C,16.2.0.145SP05,TR005PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.2.0.140SP13_OP007PF001M1_MXML.zip,Camon 50 Pro 5G,CN7C,16.2.0.140SP13,OP007PF001M1,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.1.0.135SP11_OPPJ001PF001PJ_MXML.zip,Camon 50 Pro 5G,CN7C,16.1.0.135SP11,OPPJ001PF001PJ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.1.0.135SP11_RU001PF001AZ_MXML.zip,Camon 50 Pro 5G,CN7C,16.1.0.135SP11,RU001PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.2.0.150SP13_OP006PF001M1_MXML.zip,Camon 50 Pro 5G,CN7C,16.2.0.150SP13,OP006PF001M1,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_5G_CN7C_MT6878_16.1.0.160SP13_RU007PF001AZ_MXML.zip,Camon 50 Pro 5G,CN7C,16.1.0.160SP13,RU007PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-pro-5g-cn7c,firmware-atlas
Tecno_Camon_50_Pro_CN5C_MT6789_16.2.0.150SP07_OPPJ004PF001PJ_MXML.zip,Camon 50 Pro,CN5C,16.2.0.150SP07,OPPJ004PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-50-pro-cn5c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.2.0.145SP05_RU005PF001AZ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.2.0.145SP05,RU005PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.2.0.145SP05_TR005PF001AZ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.2.0.145SP05,TR005PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.2.0.140SP13_OP007PF001M1_MXML.zip,Camon 50 Ultra 5G,CN7C,16.2.0.140SP13,OP007PF001M1,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.1.0.135SP11_OPPJ001PF001PJ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.1.0.135SP11,OPPJ001PF001PJ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.1.0.135SP11_RU001PF001AZ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.1.0.135SP11,RU001PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.2.0.150SP13_OP006PF001M1_MXML.zip,Camon 50 Ultra 5G,CN7C,16.2.0.150SP13,OP006PF001M1,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.1.0.160SP13_OP007PF001AZ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.1.0.160SP13,OP007PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_50_Ultra_5G_CN7C_MT6878_16.1.0.160SP13_RU007PF001AZ_MXML.zip,Camon 50 Ultra 5G,CN7C,16.1.0.160SP13,RU007PF001AZ,MT6878,TECNO,,,https://naijarom.com/tecno-camon-50-ultra-5g-cn7c,firmware-atlas
Tecno_Camon_C5_MT6735_20150915.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c5,firmware-atlas
Tecno_Camon_C7_MT6735_V9_160705.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c7,firmware-atlas
Tecno_Camon_C8_MT6735_20150702.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c8,firmware-atlas
Tecno_Camon_C8_Clone_8810_6820_HYNIX_H8BCS0UN0MCR_MIRA.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c8-clone,firmware-atlas
Tecno_C9_Plus_MT6753_03122016.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c9-plus,firmware-atlas
Tecno_Camon_C9S_MT6753_V7_160826.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-c9s,firmware-atlas
Tecno_Camon_CA6_MT6737T_V59_190307.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-ca6,firmware-atlas
Tecno_Camon_CA6_MT6735_IN_V69_191112.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-ca6,firmware-atlas
Tecno_Camon_CM_CA6_MT6737T_V55_20180324_7.0.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-cm-ca6,firmware-atlas
Tecno_Camon_CM_CA6S_MT6737T_V28_180116.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-cm-ca6s,firmware-atlas
Tecno_Camon_CM_CA6S_MT6737T_KESF_V61_190617.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-cm-ca6s,firmware-atlas
Tecno_Camon_CX_MT6755_V91_170303.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-cx,firmware-atlas
Tecno_Camon_CXS_MT6750_H501S_20170515_7.0.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-cxs,firmware-atlas
Tecno_Camon_I_MT6737T_IN5.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-i,firmware-atlas
Tecno_Camon_I2_ID5_MT6739_V152_20190620.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-i2-id5,firmware-atlas
Tecno_Camon_i2X_MT6765_V63_181017.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-i2x,firmware-atlas
Tecno_Camon_i2X_ID5b_MT6765_V108_20190613.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-i2x-id5b,firmware-atlas
Tecno_Camon_iAce_2_KB2_MT6761_V91_181219.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iace-2-kb2,firmware-atlas
Tecno_Camon_iAce_2_KB2_MT6761_V155_20190618.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iace-2-kb2,firmware-atlas
Tecno_Camon_iAce_2X_KB2J_MT6761_V25_190103.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iace-2x-kb2j,firmware-atlas
Tecno_Camon_iAir_2_Plus_ID3K_MT6761_V83_180914.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iair-2-plus-id3k,firmware-atlas
Tecno_Camon_iAir_IN3_MT6737T_V88_180131.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iair-in3,firmware-atlas
Tecno_Camon_iAir_IN3_MT6737T_IN_V146_181213.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iair-in3,firmware-atlas
Tecno_Camon_iAir_IN3_MT6737T_IN_V161_190731.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iair-in3,firmware-atlas
Tecno_Camon_iClick_2_ID6_MT6765_V200_20190613.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-iclick-2-id6,firmware-atlas
Tecno_Camon_ID3V_MT6761_V82_180911.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-id3v,firmware-atlas
Tecno_Camon_ID5B_MT6765_V31_180829.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-id5b,firmware-atlas
Tecno_Camon_iTwin_IA5_V19_180820_QFIL.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-itwin-ia5,firmware-atlas
Tecno_Camon_Slim_CN6C_MT6789_16.3.0.130SP06_OP002PF001AZ_MXML.zip,Camon Slim,CN6C,16.3.0.130SP06,OP002PF001AZ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-slim-cn6c,firmware-atlas
Tecno_Camon_Slim_CN6C_MT6789_16.3.0.115SP05_OPPJ004PF001PJ_MXML.zip,Camon Slim,CN6C,16.3.0.115SP05,OPPJ004PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-slim-cn6c,firmware-atlas
Tecno_Camon_Slim_CN6C_MT6789_16.3.0.115SP08_OPPJ005PF001PJ_MXML.zip,Camon Slim,CN6C,16.3.0.115SP08,OPPJ005PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-slim-cn6c,firmware-atlas
Tecno_Camon_Slim_CN6C_MT6789_16.3.0.130SP06_OPPJ002PF001PJ_MXML.zip,Camon Slim,CN6C,16.3.0.130SP06,OPPJ002PF001PJ,MT6789,TECNO,,,https://naijarom.com/tecno-camon-slim-cn6c,firmware-atlas
Tecno_Camon_X688_V01_20170119_SPD.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-x688,firmware-atlas
Tecno_Camon_X688_Clone_V01_20170119_SPD.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-x688-clone,firmware-atlas
Tecno_Camon_X_Pro_CA8S_MT6763_V67_190617.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-camon-x-pro-ca8s,firmware-atlas
Tecno_CC6_MT6761_V160_191023_SPMDT.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-cc6,firmware-atlas
Tecno_CX_Air_MT6737M_171222_7.0.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-cx-air,firmware-atlas
Tecno_D1_MT6572_V1_20131024.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d1,firmware-atlas
Tecno_D1_MT6572_V2_20130826.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d1,firmware-atlas
Tecno_D3_MT6575_14012014.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d3,firmware-atlas
Tecno_D5_MT6575_31122014.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d5,firmware-atlas
Tecno_D7_MT6572_20130913.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d7,firmware-atlas
Tecno_D9_MT6582_20131024.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-d9,firmware-atlas
Tecno_DP10A_MT6735M_V12_170407.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-dp10a,firmware-atlas
Tecno_Dridpad_10D_P904_MT6737M_V80_190927.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-dridpad-10d-p904,firmware-atlas
Tecno_Droidpad_8D_MT6735M_PA02_A1_L_20160215.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droidpad-8d,firmware-atlas
Tecno_Droidpad_8D_MT6735M_PA02_A1_L_20170412.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droidpad-8d,firmware-atlas
Tecno_DroiPad_10_ProII_DP10A_MT6735_20170420.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-10-proii-dp10a,firmware-atlas
Tecno_DroiPad_7C_Pro_MT6580_DP7CPRO_B1_L_160607_5.1.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-7c-pro,firmware-atlas
Tecno_DroiPad_7C_Pro_MT6580_DP7CPRO_B2_L_161020.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-7c-pro,firmware-atlas
Tecno_DroiPad_7C_Pro_MT6580_DP7CPRO_C2_L_KE_Safaricom_161111.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-7c-pro,firmware-atlas
Tecno_Droipad_7D_Pro_LTE_P702_MT6737M_V21_170526.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-7d-pro-lte-p702,firmware-atlas
Tecno_DroiPad_8D_MT6735M_A1_L_170412.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-8d,firmware-atlas
Tecno_DroiPad_8D_MT6735M_A2_L_160722.zip,,,,SOURCE_UNSPECIFIED,,TECNO,,,https://naijarom.com/tecno-droipad-8d,firmware-atlas
